timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
7 35 385 0.17938696501034268 0.02061303498965733
7 35 831 0.19587865003756824 0.0041213499624317695
7 35 939 0.1986151470767802 0.0013848529232197981
7 35 950 0.1324655951250745 0.06753440487492551
7 37 989 0.0876885276459999 0.11231147235400012
7 38 315 0.04607783206703079 0.15392216793296923
7 38 822 0.17474830140752412 0.02525169859247589
7 39 164 0.10617555696205817 0.09382444303794184
7 40 358 0.10649772891360056 0.09350227108639945
7 41 171 0.19267166083151308 0.007328339168486936
7 41 259 0.1454689046172795 0.054531095382720524
7 41 323 0.02034615426293685 0.17965384573706317
7 41 691 0.18025636067081707 0.019743639329182938
7 41 754 0.07073908552922366 0.12926091447077637
7 42 288 0.10138062699482658 0.09861937300517343
7 42 324 0.1983992781625185 0.0016007218374815002
7 42 723 0.09156453914769004 0.10843546085230997
7 45 258 0.17098274656474416 0.029017253435255852
7 45 368 0.17051719329105272 0.02948280670894729
7 45 672 0.13893278568136594 0.06106721431863407
7 45 798 0.1453268644066156 0.05467313559338441
7 45 908 0.16175508846116862 0.03824491153883139
7 46 397 0.15269554080805608 0.047304459191943926
7 46 935 0.17253581376634522 0.02746418623365479
7 47 215 0.18577167818799814 0.01422832181200187
7 47 629 0.14568568825310577 0.054314311746894245
7 48 422 0.13740430811180798 0.06259569188819203
7 48 554 0.03616733437123133 0.1638326656287687
7 49 761 0.162837991137925 0.03716200886207502
7 49 976 0.1489505436325222 0.05104945636747782
7 50 65 0.18467475489326812 0.015325245106731888
7 50 633 0.11098036241380961 0.0890196375861904
7 51 76 0.17215998411073286 0.027840015889267156
7 51 302 0.10821811229114069 0.09178188770885932
7 51 865 0.08965375197502468 0.11034624802497534
7 52 193 0.12309923491452912 0.07690076508547089
7 52 409 0.06744300485957852 0.1325569951404215
7 52 632 0.1488543345916231 0.05114566540837692
7 52 661 0.10923519826027368 0.09076480173972633
7 52 749 0.07790786139546431 0.1220921386045357
7 52 900 0.15924469227873936 0.04075530772126065
7 52 902 0.09048989119432505 0.10951010880567497
7 52 918 0.12223824703875438 0.07776175296124563
7 54 59 0.14264849098638707 0.05735150901361294
7 54 809 0.12974739643040628 0.07025260356959373
7 55 590 0.1689757973884372 0.0310242026115628
7 55 774 0.1798618854321171 0.02013811456788292
7 56 216 0.17962035678608093 0.02037964321391908
7 56 882 0.11851147086051188 0.08148852913948813
7 57 95 0.17439150570551815 0.025608494294481865
7 57 275 0.1959160883873334 0.0040839116126666075
7 57 516 0.19914409075085449 8.559092491455256E-4
7 57 862 0.08238289313711056 0.11761710686288945
7 58 565 0.1581739962615421 0.041826003738457906
7 59 156 0.1879291364933412 0.012070863506658813
7 59 345 0.0925880930839753 0.10741190691602472
7 60 479 0.17742338572989994 0.022576614270100076
7 61 237 0.08275068920985196 0.11724931079014805
7 61 353 0.11410880002266831 0.0858911999773317
7 61 536 0.1933808495008137 0.0066191504991863215
7 61 870 0.09955875100806447 0.10044124899193554
7 61 910 0.19214711896887202 0.007852881031127995
7 61 970 0.09019180231695491 0.1098081976830451
7 62 87 0.09335183714155394 0.10664816285844607
7 62 146 0.1343323051725904 0.06566769482740961
7 62 674 0.1562968044413135 0.043703195558686514
7 62 904 0.15116475540452376 0.04883524459547625
7 63 477 0.16997458136266946 0.030025418637330548
7 65 756 0.19770269407939403 0.00229730592060598
7 66 815 0.1908812037442537 0.009118796255746298
7 67 479 0.06622689393863376 0.13377310606136625
7 67 651 0.14731784931331277 0.052682150686687246
7 67 777 0.1471741304808846 0.052825869519115415
7 68 565 0.09659998615799661 0.1034000138420034
7 69 145 0.15876271937697284 0.04123728062302717
7 69 538 0.11822833129483863 0.08177166870516138
7 69 829 0.0845195751629532 0.1154804248370468
7 70 385 0.1390904656821734 0.060909534317826614
7 70 483 0.12077002069291273 0.07922997930708728
7 73 167 0.11426947418451287 0.08573052581548714
7 73 205 0.1018921504048241 0.0981078495951759
7 73 570 0.1968363805850019 0.003163619414998098
7 73 608 0.055762459766587266 0.14423754023341273
7 73 919 0.16754250026646098 0.032457499733539036
7 74 505 0.13228152265985718 0.06771847734014283
7 74 681 0.13355224628960582 0.06644775371039419
7 74 683 0.06930502469071245 0.13069497530928756
7 74 909 0.19862256875604967 0.0013774312439503444
7 74 924 0.1287902646659694 0.0712097353340306
7 75 228 0.04248744183933581 0.1575125581606642
7 75 675 0.1880501955452109 0.011949804454789104
7 77 710 0.14809406016045723 0.05190593983954278
7 78 670 0.11740637353128379 0.08259362646871622
7 80 284 0.06327528710728822 0.1367247128927118
7 80 400 0.15803044277639364 0.041969557223606374
7 80 895 0.14732362670612034 0.05267637329387967
7 80 898 0.18014481004156452 0.019855189958435493
7 80 998 0.16444945567874997 0.035550544321250044
7 81 362 0.09212762015731803 0.10787237984268198
7 81 652 0.1356106667915211 0.06438933320847892
7 81 684 0.17340683642106308 0.02659316357893693
7 82 483 0.14926320493177875 0.05073679506822126
7 83 197 0.005068350298978092 0.19493164970102192
7 83 602 0.19536717307898088 0.004632826921019129
7 84 272 0.03821569834362014 0.16178430165637986
7 84 316 0.09637098782159058 0.10362901217840943
7 84 971 0.03900894690954976 0.16099105309045025
7 85 832 0.15461573170153217 0.04538426829846784
7 86 116 0.18774279680215825 0.012257203197841765
7 86 369 0.1950205411889261 0.004979458811073922
7 86 372 0.13957537682879978 0.06042462317120023
7 86 861 0.19385478669874345 0.006145213301256558
7 87 146 0.168415853616907 0.03158414638309301
7 87 904 0.06613356686012725 0.13386643313987276
7 88 173 0.15438590470937943 0.04561409529062058
7 88 426 0.07844888917331252 0.12155111082668749
7 89 823 0.19889527564072443 0.0011047243592755829
7 91 959 0.1900119487599763 0.009988051240023721
7 91 983 0.19502275816641945 0.004977241833580559
7 92 781 0.18415372826972481 0.015846271730275197
7 93 226 0.17005442800376366 0.029945571996236348
7 94 965 0.14544744453548683 0.05455255546451318
7 95 440 0.16486512586529894 0.035134874134701066
7 95 862 0.19732370055086887 0.002676299449131142
7 96 190 0.15050726154022953 0.04949273845977048
7 96 253 0.07687335590565703 0.12312664409434299
7 96 627 0.11403922934347169 0.08596077065652832
7 97 411 0.11805589298388271 0.0819441070161173
7 97 899 0.06826637247341125 0.13173362752658876
7 98 107 0.14327796781434285 0.05672203218565716
7 98 274 0.17831823874159164 0.021681761258408372
7 98 526 0.031530845510042295 0.16846915448995772
7 98 905 0.1514646658902777 0.0485353341097223
7 100 133 0.07722768666609248 0.12277231333390753
7 100 561 0.06442417034954372 0.13557582965045628
7 101 170 0.14454163331127795 0.05545836668872206
7 101 708 0.05849782682727832 0.14150217317272168
7 101 752 0.14391185638875656 0.05608814361124345
7 101 906 0.09734274286246061 0.1026572571375394
7 102 712 0.16000343005157783 0.039996569948422184
7 103 232 0.1729646884003792 0.027035311599620804
7 103 606 0.16739550738726972 0.032604492612730296
7 104 247 0.11161005176544284 0.08838994823455718
7 104 624 0.16809384340772185 0.03190615659227816
7 105 172 0.06106720390992624 0.13893279609007378
7 105 458 0.19523446239135167 0.00476553760864834
7 105 715 0.18833280266908614 0.01166719733091387
7 105 735 0.1414584318223599 0.05854156817764011
7 106 328 0.18037061522587008 0.019629384774129927
7 106 330 0.16169940336636726 0.03830059663363275
7 107 274 0.1075308958161117 0.09246910418388832
7 107 526 0.1461112490668916 0.05388875093310841
7 108 636 0.05318129219053477 0.14681870780946524
7 108 767 0.19105065531596738 0.008949344684032634
7 109 262 0.16053809269091765 0.03946190730908236
7 110 317 0.06748070513090335 0.13251929486909667
7 110 940 0.19435136268411535 0.005648637315884664
7 112 481 0.169291441135411 0.03070855886458901
7 114 800 0.1288712476950066 0.07112875230499341
7 114 811 0.15500754887609144 0.04499245112390857
7 115 328 0.18023104311014387 0.019768956889856137
7 115 488 0.07419195454170134 0.12580804545829866
7 115 614 0.14908117511304628 0.050918824886953734
7 116 268 0.07899144976964366 0.12100855023035635
7 116 372 0.13237361491785798 0.06762638508214203
7 116 459 0.171257189744857 0.028742810255142998
7 116 827 0.17965141214655378 0.02034858785344623
7 116 861 0.1292060997047049 0.07079390029529511
7 116 930 0.19202250420673317 0.007977495793266842
7 117 263 0.02089313406305994 0.17910686593694009
7 117 344 0.15954516644840344 0.04045483355159657
7 117 666 0.19157852398980774 0.008421476010192275
7 117 678 0.13594753783798139 0.06405246216201863
7 117 907 0.12204139627348976 0.07795860372651026
7 120 482 0.179752359180921 0.02024764081907901
7 120 849 0.15059815376125227 0.04940184623874774
7 121 377 0.1712452839095797 0.028754716090420324
7 121 531 0.09645011430527324 0.10354988569472677
7 121 816 0.1865899019235336 0.013410098076466398
7 122 390 0.12351119633334591 0.0764888036666541
7 122 808 0.13259561569810693 0.06740438430189308
7 123 136 0.11953097104028783 0.08046902895971218
7 123 141 0.06406448416242161 0.1359355158375784
7 124 412 0.17964923393091478 0.02035076606908523
7 124 676 0.1828520321062552 0.017147967893744814
7 125 372 0.13696889265965118 0.06303110734034884
7 125 861 0.13685363679990317 0.06314636320009684
7 125 930 0.07009531559690303 0.129904684403097
7 126 169 0.08076567708145853 0.11923432291854148
7 126 177 0.0892184301903882 0.1107815698096118
7 126 469 0.11744182988651664 0.08255817011348338
7 126 653 0.12881319433694002 0.07118680566305999
7 126 799 0.18610113558715738 0.013898864412842632
7 127 128 0.1449959159700138 0.05500408402998622
7 127 230 0.09341117013998056 0.10658882986001945
7 127 293 0.1388926884138459 0.06110731158615412
7 128 230 0.1742295949052969 0.025770405094703103
7 128 250 0.08033221287337554 0.11966778712662447
7 129 332 0.13917487762878827 0.06082512237121174
7 129 396 0.1493517002410835 0.05064829975891652
7 129 637 0.11336422312379611 0.0866357768762039
7 130 168 0.16355568365897566 0.03644431634102435
7 130 658 0.08153458912810897 0.11846541087189104
7 130 682 0.18832900449106402 0.011670995508935994
7 131 506 0.18328000766768884 0.016719992332311168
7 131 704 0.143707317616458 0.056292682383542014
7 132 470 0.05203296407746651 0.1479670359225335
7 133 561 0.140994599029395 0.059005400970605
7 133 719 0.19439235918611447 0.005607640813885539
7 135 654 0.135226107383783 0.06477389261621702
7 135 922 0.07034742008377902 0.12965257991622098
7 135 973 0.1967774865904939 0.003222513409506106
7 136 141 0.17660059684813578 0.02339940315186423
7 136 675 0.19084435909997732 0.009155640900022688
7 137 657 0.07875682131183746 0.12124317868816255
7 137 777 0.11676901239674224 0.08323098760325777
7 137 842 0.00940862368693871 0.1905913763130613
7 138 363 0.19298426280897932 0.007015737191020693
7 138 896 0.18350105795507946 0.016498942044920556
7 139 817 0.1513961239057561 0.04860387609424391
7 139 937 0.15039368523959984 0.04960631476040017
7 140 162 0.18272509833086142 0.017274901669138587
7 140 978 0.04212996064332564 0.15787003935667437
7 142 255 0.10270525057294978 0.09729474942705023
7 142 453 0.17075208079683743 0.02924791920316258
7 142 851 0.18084837790864447 0.01915162209135554
7 144 251 0.18023054332040994 0.01976945667959007
7 144 417 0.10042746204335079 0.09957253795664922
7 144 785 0.07109478302440655 0.12890521697559346
7 145 538 0.10860498695975931 0.0913950130402407
7 145 829 0.07430291858913196 0.12569708141086805
7 145 923 0.13596433349351342 0.0640356665064866
7 145 1000 0.17292055002084916 0.02707944997915085
7 146 674 0.09481428432584202 0.10518571567415799
7 146 888 0.06687748541288369 0.13312251458711633
7 146 916 0.10912966301257432 0.09087033698742569
7 146 981 0.19133059318576506 0.008669406814234948
7 147 464 0.1739232271762129 0.02607677282378712
7 147 594 0.004617087784161807 0.1953829122158382
7 147 596 0.186049367257835 0.013950632742165014
7 147 892 0.09673851468531414 0.10326148531468587
7 148 258 0.09989657350246764 0.10010342649753237
7 148 588 0.09958795246743365 0.10041204753256636
7 148 908 0.10295935303645476 0.09704064696354525
7 149 553 0.11931804706612123 0.08068195293387878
7 149 582 0.1226014298080725 0.07739857019192752
7 151 287 0.0437248158253652 0.15627518417463482
7 152 830 0.08020885125061392 0.1197911487493861
7 153 213 0.16970253873928248 0.03029746126071753
7 153 425 0.1678104218508619 0.032189578149138115
7 153 584 0.19113859430512217 0.008861405694877839
7 153 728 0.09676462647384704 0.10323537352615297
7 153 834 0.022524291492921535 0.17747570850707847
7 156 209 0.10511569854273174 0.09488430145726827
7 156 227 0.19258724192296495 0.007412758077035064
7 156 345 0.13785592295188295 0.06214407704811706
7 156 572 0.17123667212399904 0.02876332787600097
7 156 741 0.0815346008718541 0.11846539912814591
7 156 863 0.1357858394872822 0.0642141605127178
7 157 266 0.1300551507861652 0.06994484921383481
7 157 711 0.05940457159747106 0.14059542840252895
7 157 938 0.04507308537225578 0.15492691462774422
7 158 163 0.06142655404510923 0.1385734459548908
7 158 289 0.190584514063722 0.009415485936278
7 158 390 0.19125662055216042 0.008743379447839594
7 158 801 0.17681354250609022 0.023186457493909796
7 159 455 0.1479981617694331 0.05200183823056692
7 159 721 0.03430956485176842 0.1656904351482316
7 160 340 0.13943793146979316 0.06056206853020685
7 160 673 0.15107916753850506 0.04892083246149495
7 160 810 0.12080575370275133 0.07919424629724868
7 160 975 0.10288596376269094 0.09711403623730908
7 162 978 0.14999021411224953 0.050009785887750485
7 163 390 0.1624397219929492 0.03756027800705081
7 165 382 0.022027631691808814 0.1779723683081912
7 165 731 0.16409571574704707 0.035904284252952945
7 165 803 0.06044039568973461 0.1395596043102654
7 165 879 0.05561438201402032 0.1443856179859797
7 166 976 0.12175850886313894 0.07824149113686107
7 167 608 0.07295459547324615 0.12704540452675386
7 168 658 0.1913501527175596 0.00864984728244042
7 168 682 0.05938858533371992 0.14061141466628008
7 169 177 0.1286995617057871 0.0713004382942129
7 169 469 0.17817305026216584 0.021826949737834167
7 169 653 0.07178732867221582 0.1282126713277842
7 169 799 0.12125986549656302 0.07874013450343699
7 170 926 0.06980890865243748 0.13019109134756252
7 171 323 0.19392570992474584 0.006074290075254174
7 171 576 0.14728151517690152 0.05271848482309849
7 172 458 0.18057196449828478 0.019428035501715235
7 172 595 0.1584231598535498 0.04157684014645022
7 172 715 0.13299212503931557 0.06700787496068444
7 172 735 0.08557705540931007 0.11442294459068994
7 174 686 0.14614882026084264 0.05385117973915737
7 175 194 0.06241197958715292 0.1375880204128471
7 175 634 0.0684227271169439 0.1315772728830561
7 175 783 0.04282530144213536 0.15717469855786464
7 176 427 0.14229998065612984 0.057700019343870174
7 176 612 0.19242422664431733 0.007575773355682686
7 176 699 0.05992477167336047 0.14007522832663954
7 177 469 0.058135618898946924 0.1418643811010531
7 177 653 0.19722344094283578 0.0027765590571642296
7 178 625 0.18125538714481992 0.018744612855180087
7 178 758 0.11056010454055629 0.08943989545944372
7 179 288 0.1990330023960358 9.669976039642092E-4
7 179 324 0.1760550104666303 0.02394498953336971
7 179 869 0.05850620261439513 0.14149379738560489
7 180 495 0.13848052573522932 0.061519474264770696
7 180 845 0.047801103910517076 0.15219889608948295
7 180 968 0.08497333297156465 0.11502666702843536
7 181 714 0.14913456618811596 0.05086543381188405
7 181 716 0.1898062063254634 0.0101937936745366
7 181 972 0.07083887825723466 0.12916112174276534
7 182 210 0.11235053584040527 0.08764946415959474
7 182 225 0.1382036250764911 0.06179637492350892
7 183 220 0.17381718084957357 0.026182819150426445
7 184 219 0.09645041637498292 0.1035495836250171
7 184 331 0.1462595515908187 0.053740448409181324
7 184 338 0.14809910491026332 0.05190089508973669
7 184 487 0.1836705935070506 0.016329406492949422
7 184 497 0.12960785927724314 0.07039214072275687
7 185 685 0.06382042058337488 0.13617957941662512
7 186 447 0.18362769473311244 0.01637230526688757
7 186 591 0.16155052614802437 0.03844947385197564
7 186 913 0.052141073573294866 0.14785892642670515
